timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2021-03-13 05:25:19,5.524,79,102,22,6.67,801.8,160.0
2021-03-13 05:25:20,5.86,83,104,22,12.56,813.0,175.0
2021-03-13 05:25:21,5.235,82,105,22,18.18,812.8,177.0
2021-03-13 05:25:22,5.561,87,106,22,23.99,811.4000000000001,142.0
2021-03-13 05:25:23,5.458,0,107,22,29.85,812.4000000000001,98.0
2021-03-13 05:25:24,5.412,0,108,22,35.5,812.8,0.0
2021-03-13 05:25:25,4.861,0,109,22,40.59,813.0,0.0
2021-03-13 05:25:26,4.964,0,108,22,45.56,813.4000000000001,0.0
2021-03-13 05:25:27,5.011,80,108,22,50.55,813.4000000000001,141.0
2021-03-13 05:25:28,5.598,80,107,22,55.89,813.4000000000001,209.0
2021-03-13 05:25:29,5.365,83,107,22,61.34,813.4000000000001,128.0
2021-03-13 05:25:30,5.85,53,108,22,66.98,813.4000000000001,73.0
2021-03-13 05:25:31,6.177,87,109,22,73.11,813.4000000000001,135.0
2021-03-13 05:25:32,6.457,92,109,22,79.6,813.4000000000001,222.0
2021-03-13 05:25:33,6.727,95,111,22,86.29,813.4000000000001,145.0
2021-03-13 05:25:34,6.923,87,112,22,93.23,813.4000000000001,171.0
2021-03-13 05:25:35,7.203,85,113,22,100.46,813.5999999999999,125.0
2021-03-13 05:25:36,7.194,90,113,22,107.83,813.5999999999999,100.0
2021-03-13 05:25:37,7.66,90,114,21,115.5,813.4000000000001,112.0
2021-03-13 05:25:38,7.25,90,113,21,122.85,813.4000000000001,124.0
2021-03-13 05:25:39,6.671,88,113,21,129.72,813.4000000000001,141.0
2021-03-13 05:25:40,7.194,88,113,21,136.87,813.2,144.0
2021-03-13 05:25:41,7.11,88,113,21,143.98,813.2,135.0
2021-03-13 05:25:42,7.241,89,113,21,151.23,813.2,129.0
2021-03-13 05:25:43,7.922,88,115,21,159.46,813.2,165.0
2021-03-13 05:25:44,8.136,91,117,21,167.76,813.2,129.0
2021-03-13 05:25:45,7.595,87,118,21,175.37,813.0,88.0
2021-03-13 05:25:46,8.024,89,118,21,183.32,813.0,91.0
2021-03-13 05:25:47,7.446,90,119,21,191.15,813.0,130.0
2021-03-13 05:25:48,6.522,92,119,21,198.06,813.0,116.0
2021-03-13 05:25:49,8.108,90,119,21,207.08,813.0,118.0
2021-03-13 05:25:50,10.618,94,118,21,217.41,813.0,135.0
2021-03-13 05:25:51,9.443,93,117,21,226.18,813.0,146.0
2021-03-13 05:25:52,8.099,94,117,21,233.76,813.0,130.0
2021-03-13 05:25:53,8.323,98,117,21,241.91,813.0,127.0
