timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2019-08-27 11:05:12,,41.0,106.0,24,0.0,192.79999999999995,49.0
2019-08-27 11:05:13,,60.0,107.0,24,0.0,193.20000000000005,251.0
2019-08-27 11:05:14,,72.0,108.0,24,0.0,193.0,235.0
2019-08-27 11:05:15,,78.0,108.0,24,0.0,193.0,181.0
2019-08-27 11:05:16,,81.0,108.0,24,0.0,193.0,172.0
2019-08-27 11:05:17,,84.0,108.0,24,0.0,193.0,163.0
2019-08-27 11:05:18,,87.0,108.0,24,0.0,193.0,139.0
2019-08-27 11:05:19,,88.0,108.0,24,0.0,193.0,115.0
2019-08-27 11:05:20,,89.0,108.0,24,0.0,193.0,121.0
2019-08-27 11:05:21,,90.0,109.0,24,0.0,193.20000000000005,113.0
2019-08-27 11:05:22,,91.0,109.0,24,0.0,193.20000000000005,106.0
2019-08-27 11:05:23,,91.0,109.0,24,0.0,193.20000000000005,104.0
2019-08-27 11:05:24,,90.0,110.0,24,0.0,193.0,111.0
2019-08-27 11:05:25,,0.0,109.0,24,0.0,193.0,0.0
2019-08-27 11:05:26,,0.0,107.0,24,0.0,192.79999999999995,0.0
2019-08-27 11:05:27,,0.0,106.0,24,0.0,192.79999999999995,0.0
2019-08-27 11:05:28,,0.0,103.0,24,0.0,192.79999999999995,0.0
2019-08-27 11:05:29,,0.0,101.0,24,0.0,192.60000000000002,0.0
2019-08-27 11:05:30,,0.0,98.0,24,0.0,192.39999999999998,0.0
2019-08-27 11:05:31,,0.0,97.0,24,0.0,192.39999999999998,0.0
2019-08-27 11:05:32,,36.0,92.0,24,0.0,192.20000000000005,49.0
2019-08-27 11:05:33,,55.0,90.0,24,0.0,192.0,115.0
2019-08-27 11:05:34,,55.0,92.0,24,0.0,191.79999999999995,126.0
2019-08-27 11:05:35,,62.0,96.0,24,0.0,191.60000000000002,126.0
2019-08-27 11:05:36,,69.0,96.0,24,0.0,191.39999999999998,181.0
2019-08-27 11:05:37,,60.0,100.0,24,0.0,191.39999999999998,120.0
2019-08-27 11:05:38,,0.0,100.0,24,0.0,191.20000000000005,0.0
2019-08-27 11:05:39,,0.0,100.0,24,0.0,191.20000000000005,0.0
2019-08-27 11:05:40,,0.0,98.0,24,0.0,191.20000000000005,0.0
2019-08-27 11:05:41,,0.0,97.0,24,0.0,191.0,0.0
2019-08-27 11:05:42,,0.0,99.0,24,0.0,191.0,0.0
2019-08-27 11:05:43,,0.0,99.0,24,0.0,191.0,0.0
2019-08-27 11:05:44,,0.0,98.0,24,0.0,190.79999999999995,0.0
2019-08-27 11:05:45,,0.0,91.0,24,0.0,190.60000000000002,0.0
2019-08-27 11:05:46,,0.0,91.0,24,0.0,190.60000000000002,0.0
2019-08-27 11:05:47,,0.0,90.0,24,0.0,190.39999999999998,0.0
2019-08-27 11:05:48,,0.0,88.0,23,0.0,190.20000000000005,0.0
2019-08-27 11:05:49,,65.0,86.0,23,0.0,190.20000000000005,234.0
2019-08-27 11:05:50,,93.0,83.0,23,0.0,190.0,373.0
2019-08-27 11:05:51,,94.0,83.0,23,0.0,189.60000000000002,157.0
2019-08-27 11:05:52,,78.0,88.0,23,0.0,189.39999999999998,150.0
2019-08-27 11:05:53,,84.0,94.0,23,0.0,189.0,178.0
2019-08-27 11:05:54,,0.0,96.0,23,0.0,188.79999999999995,0.0
2019-08-27 11:05:55,,0.0,99.0,23,0.0,188.20000000000005,0.0
2019-08-27 11:05:56,,0.0,99.0,23,0.0,187.79999999999995,0.0
2019-08-27 11:05:57,,0.0,99.0,23,0.0,187.20000000000005,0.0
