timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2020-05-15 22:46:15,8.174,95,99,18,8.31,711.0,98
2020-05-15 22:46:16,8.043,95,100,18,16.42,711.0,98
2020-05-15 22:46:17,7.782,0,101,18,24.42,711.0,0
2020-05-15 22:46:18,7.735,0,102,18,32.33,711.0,0
2020-05-15 22:46:19,7.521,0,103,18,39.27,711.0,0
2020-05-15 22:46:20,7.828,84,104,18,46.84,711.0,121
2020-05-15 22:46:21,7.735,81,104,18,54.67,711.0,61
2020-05-15 22:46:22,7.782,86,105,18,62.28,711.0,149
2020-05-15 22:46:23,7.642,86,105,18,69.9,711.0,173
2020-05-15 22:46:24,7.754,85,106,18,77.68,711.0,173
2020-05-15 22:46:25,7.315,85,107,18,85.19,710.5999999999999,115
2020-05-15 22:46:26,6.877,85,107,18,92.39,710.8,115
2020-05-15 22:46:27,6.849,95,108,18,99.39,710.8,115
2020-05-15 22:46:28,7.138,82,109,18,106.19,710.8,362
2020-05-15 22:46:29,7.455,82,111,18,113.35,710.5999999999999,394
2020-05-15 22:46:30,7.642,84,112,18,120.79,710.5999999999999,371
2020-05-15 22:46:31,7.847,88,113,18,128.5,710.5999999999999,364
2020-05-15 22:46:32,7.968,89,115,18,136.44,710.5999999999999,350
2020-05-15 22:46:33,8.006,90,116,18,144.41,710.8,331
2020-05-15 22:46:34,8.136,90,117,18,152.55,710.8,253
2020-05-15 22:46:35,8.052,92,119,18,160.62,711.0,253
2020-05-15 22:46:36,7.987,92,120,18,168.62,711.0,254
2020-05-15 22:46:37,8.006,90,121,18,176.61,711.2,251
2020-05-15 22:46:38,8.323,89,123,18,184.77,711.5999999999999,256
2020-05-15 22:46:39,8.099,89,125,18,192.83,712.0,273
2020-05-15 22:46:40,8.118,90,125,18,200.97,712.2,250
2020-05-15 22:46:41,7.838,90,127,18,208.89,712.4000000000001,251
2020-05-15 22:46:42,7.856,89,128,18,216.67,712.5999999999999,258
2020-05-15 22:46:43,7.828,88,128,18,224.33,712.8,262
2020-05-15 22:46:44,7.8,87,129,18,232.05,713.0,261
2020-05-15 22:46:45,7.763,87,130,18,239.82,713.2,240
2020-05-15 22:46:46,7.763,87,130,18,247.54,713.4000000000001,260
2020-05-15 22:46:47,7.782,87,130,18,255.25,713.5999999999999,264
2020-05-15 22:46:48,7.819,88,131,18,263.05,713.8,255
2020-05-15 22:46:49,7.875,88,131,18,270.9,714.0,253
2020-05-15 22:46:50,7.912,89,131,18,278.75,714.4000000000001,266
2020-05-15 22:46:51,7.894,89,132,18,286.65,714.5999999999999,250
2020-05-15 22:46:52,7.856,88,132,18,294.48,714.8,245
2020-05-15 22:46:53,7.903,88,132,18,302.35,715.0,250
2020-05-15 22:46:54,7.754,88,133,18,310.13,715.0,251
2020-05-15 22:46:55,7.968,88,134,18,317.98,715.0,257
2020-05-15 22:46:56,7.819,88,134,18,325.92,715.2,257
2020-05-15 22:46:57,7.94,88,135,18,333.79,715.4000000000001,257
2020-05-15 22:46:58,7.838,88,135,18,341.66,715.5999999999999,241
2020-05-15 22:46:59,7.875,88,137,18,349.37,715.8,257
2020-05-15 22:47:00,7.782,88,138,18,357.19,716.2,224
2020-05-15 22:47:01,7.828,86,138,18,364.45,716.4000000000001,182
2020-05-15 22:47:02,7.633,85,139,18,371.65,716.8,175
2020-05-15 22:47:03,7.595,82,140,18,379.02,717.2,166
2020-05-15 22:47:04,7.315,84,140,18,386.26,717.4000000000001,177
2020-05-15 22:47:05,7.437,90,141,18,393.54,717.5999999999999,238
2020-05-15 22:47:06,7.399,97,141,18,400.83,717.8,230
2020-05-15 22:47:07,7.371,96,142,18,408.14,717.8,206
2020-05-15 22:47:08,7.269,96,142,18,415.3,717.5999999999999,210
2020-05-15 22:47:09,7.175,95,142,18,422.39,717.4000000000001,218
2020-05-15 22:47:10,7.017,95,143,18,429.19,717.4000000000001,245
2020-05-15 22:47:11,7.073,94,143,18,436.21,717.4000000000001,232
2020-05-15 22:47:12,7.11,93,143,18,443.21,717.5999999999999,243
2020-05-15 22:47:13,7.091,93,144,18,450.18,718.0,228
2020-05-15 22:47:14,7.026,93,144,18,457.11,718.5999999999999,220
2020-05-15 22:47:15,7.054,93,144,18,464.07,719.0,200
2020-05-15 22:47:16,7.119,93,145,18,471.04,719.4000000000001,223
2020-05-15 22:47:17,7.101,94,145,18,478.1,719.8,214
2020-05-15 22:47:18,7.185,94,146,18,485.3,720.0,231
2020-05-15 22:47:19,7.222,95,146,18,492.47,720.2,234
2020-05-15 22:47:20,7.213,95,146,18,499.68,720.2,233
2020-05-15 22:47:21,7.259,95,146,18,506.92,720.2,211
2020-05-15 22:47:22,7.203,95,146,18,514.15,720.0,218
2020-05-15 22:47:23,7.213,94,146,18,521.39,720.0,237
2020-05-15 22:47:24,7.194,94,146,18,528.58,720.0,223
2020-05-15 22:47:25,7.194,95,147,18,535.79,720.2,231
2020-05-15 22:47:26,7.175,95,147,18,542.98,720.5999999999999,202
2020-05-15 22:47:27,7.175,94,147,18,550.21,720.8,197
2020-05-15 22:47:28,7.119,94,148,18,557.37,721.0,187
2020-05-15 22:47:29,7.054,93,148,18,564.49,721.0,170
2020-05-15 22:47:30,7.045,93,148,18,571.54,721.2,197
2020-05-15 22:47:31,6.989,93,148,18,578.57,721.4000000000001,198
2020-05-15 22:47:32,6.97,92,149,18,585.54,721.4000000000001,185
2020-05-15 22:47:33,6.961,92,149,18,592.51,721.5999999999999,185
2020-05-15 22:47:34,6.895,90,150,18,599.41,721.5999999999999,207
2020-05-15 22:47:35,6.923,90,150,18,606.31,721.5999999999999,192
2020-05-15 22:47:36,6.895,90,150,18,613.21,721.8,192
2020-05-15 22:47:37,6.849,90,150,18,620.05,722.0,194
2020-05-15 22:47:38,6.811,89,151,18,626.83,722.2,217
2020-05-15 22:47:39,6.849,89,151,18,633.63,722.5999999999999,213
2020-05-15 22:47:40,6.858,89,152,18,640.44,722.5999999999999,200
2020-05-15 22:47:41,6.802,89,152,18,647.23,723.0,217
2020-05-15 22:47:42,6.877,89,153,18,654.03,723.0,227
2020-05-15 22:47:43,6.905,90,153,18,660.93,723.0,229
2020-05-15 22:47:44,6.933,90,154,18,667.81,723.4000000000001,200
2020-05-15 22:47:45,6.867,90,154,18,674.76,723.4000000000001,200
2020-05-15 22:47:46,6.905,92,155,18,681.64,723.5999999999999,222
2020-05-15 22:47:47,6.961,90,155,18,688.59,723.8,213
2020-05-15 22:47:48,6.942,90,156,18,695.54,723.8,205
2020-05-15 22:47:49,6.998,90,156,18,702.54,724.0,210
2020-05-15 22:47:50,6.933,92,156,18,709.5,724.2,224
2020-05-15 22:47:51,6.905,90,157,18,716.43,724.4000000000001,214
2020-05-15 22:47:52,6.923,90,156,18,723.35,724.8,181
2020-05-15 22:47:53,6.905,92,156,18,730.25,725.0,202
2020-05-15 22:47:54,6.942,90,157,18,737.11,725.2,199
2020-05-15 22:47:55,6.895,89,157,18,744.02,725.4000000000001,181
2020-05-15 22:47:56,6.905,89,157,18,750.91,725.5999999999999,189
2020-05-15 22:47:57,6.671,89,156,18,757.59,725.5999999999999,204
2020-05-15 22:47:58,6.559,90,156,18,764.21,725.8,214
2020-05-15 22:47:59,6.625,89,156,18,770.78,726.0,196
2020-05-15 22:48:00,6.718,88,156,18,777.42,726.2,193
2020-05-15 22:48:01,6.718,88,156,18,784.16,726.4000000000001,192
2020-05-15 22:48:02,6.755,87,156,18,790.88,726.2,203
2020-05-15 22:48:03,6.606,88,156,18,797.49,726.4000000000001,205
2020-05-15 22:48:04,6.662,88,155,17,804.06,726.5999999999999,209
2020-05-15 22:48:05,6.699,87,155,17,810.63,726.8,218
2020-05-15 22:48:06,6.522,87,155,17,817.14,726.8,222
2020-05-15 22:48:07,6.513,87,155,17,823.57,727.0,260
2020-05-15 22:48:08,6.653,86,154,17,830.15,727.0,224
2020-05-15 22:48:09,6.615,87,154,17,836.85,727.0,212
2020-05-15 22:48:10,6.643,87,154,17,843.55,727.4000000000001,237
2020-05-15 22:48:11,6.653,86,154,17,850.22,727.5999999999999,222
