timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2020-08-29 23:51:12,,,,,,,
2020-08-29 23:51:13,,80.0,120.0,,,,76.0
2020-08-29 23:51:14,,81.0,120.0,,,,94.0
2020-08-29 23:51:15,,82.0,120.0,,,,114.0
2020-08-29 23:51:16,,81.0,120.0,,,,121.0
2020-08-29 23:51:17,,79.0,120.0,22.0,,,80.0
2020-08-29 23:51:18,,79.0,121.0,22.0,,,120.0
2020-08-29 23:51:19,,81.0,121.0,22.0,,,81.0
2020-08-29 23:51:20,,79.0,122.0,22.0,,,74.0
2020-08-29 23:51:21,,78.0,122.0,22.0,,,81.0
2020-08-29 23:51:22,,78.0,122.0,22.0,,,92.0
2020-08-29 23:51:23,,78.0,122.0,22.0,,,104.0
2020-08-29 23:51:24,,79.0,123.0,22.0,,,122.0
2020-08-29 23:51:25,,80.0,123.0,22.0,,,120.0
2020-08-29 23:51:26,,78.0,124.0,22.0,,,124.0
2020-08-29 23:51:27,,80.0,125.0,22.0,,,91.0
2020-08-29 23:51:28,0.0,81.0,125.0,22.0,0.0,,99.0
2020-08-29 23:51:31,4.435,24.0,125.0,22.0,0.0,,19.0
2020-08-29 23:51:32,7.018,0.0,125.0,22.0,6.42,,0.0
2020-08-29 23:51:33,7.037,0.0,124.0,22.0,18.09,,0.0
2020-08-29 23:51:34,7.154,0.0,123.0,22.0,42.88,,0.0
2020-08-29 23:51:35,7.165,61.0,122.0,22.0,59.86,,83.0
2020-08-29 23:51:36,7.059,60.0,122.0,22.0,68.65,,76.0
2020-08-29 23:51:37,7.236,72.0,123.0,22.0,77.46,,102.0
2020-08-29 23:51:38,7.337,78.0,123.0,22.0,86.28,,147.0
2020-08-29 23:51:39,7.374,79.0,124.0,22.0,95.15,,128.0
2020-08-29 23:51:40,7.486,81.0,124.0,22.0,103.57,,121.0
2020-08-29 23:51:41,7.669,83.0,125.0,22.0,112.1,,158.0
2020-08-29 23:51:42,7.75,81.0,125.0,22.0,120.68,,113.0
2020-08-29 23:51:43,7.639,83.0,125.0,22.0,128.56,,85.0
2020-08-29 23:51:44,7.534,83.0,125.0,22.0,136.34,,104.0
2020-08-29 23:51:45,7.567,82.0,124.0,22.0,143.94,,128.0
2020-08-29 23:51:46,7.524,81.0,124.0,22.0,150.86,,97.0
2020-08-29 23:51:47,7.651,83.0,125.0,22.0,157.76,,72.0
2020-08-29 23:51:48,7.652,83.0,125.0,22.0,164.57,,113.0
2020-08-29 23:51:49,7.502,86.0,124.0,22.0,171.49,,117.0
2020-08-29 23:51:50,7.591,84.0,124.0,22.0,179.14,,102.0
2020-08-29 23:51:51,7.524,84.0,124.0,22.0,186.36,,99.0
2020-08-29 23:51:52,7.538,84.0,124.0,22.0,193.02,,85.0
2020-08-29 23:51:53,7.757,87.0,125.0,22.0,200.85,,99.0
2020-08-29 23:51:54,7.818,85.0,125.0,22.0,208.83,,90.0
2020-08-29 23:51:55,8.035,85.0,125.0,22.0,217.18,,88.0
2020-08-29 23:51:56,7.979,85.0,125.0,22.0,225.39,,78.0
2020-08-29 23:51:57,7.446,83.0,125.0,22.0,231.83,,104.0
2020-08-29 23:51:58,7.343,86.0,125.0,22.0,237.45,,93.0
2020-08-29 23:51:59,7.414,87.0,126.0,22.0,242.63,,85.0
2020-08-29 23:52:00,7.101,84.0,126.0,22.0,248.13,,103.0
2020-08-29 23:52:01,7.16,84.0,126.0,22.0,254.96,,92.0
2020-08-29 23:52:02,7.634,85.0,126.0,22.0,262.1,,108.0
2020-08-29 23:52:03,7.803,84.0,126.0,22.0,270.33,,165.0
2020-08-29 23:52:04,7.663,81.0,126.0,22.0,279.01,,83.0
2020-08-29 23:52:05,7.785,83.0,126.0,22.0,286.23,,99.0
2020-08-29 23:52:06,7.712,82.0,126.0,22.0,292.77,,82.0
2020-08-29 23:52:07,7.404,82.0,126.0,22.0,298.99,,87.0
2020-08-29 23:52:08,7.69,82.0,127.0,22.0,305.04,,108.0
2020-08-29 23:52:09,7.639,80.0,127.0,22.0,311.09,,119.0
2020-08-29 23:52:10,7.401,79.0,127.0,22.0,317.09,,129.0
2020-08-29 23:52:11,7.631,81.0,128.0,22.0,323.84,,88.0
2020-08-29 23:52:12,7.587,82.0,128.0,22.0,330.82,,85.0
2020-08-29 23:52:13,7.373,82.0,127.0,22.0,337.24,,101.0
2020-08-29 23:52:14,7.315,79.0,128.0,22.0,343.37,,100.0
2020-08-29 23:52:15,7.334,79.0,127.0,22.0,349.47,,89.0
2020-08-29 23:52:16,7.449,79.0,127.0,22.0,355.76,,86.0
2020-08-29 23:52:17,7.269,77.0,127.0,22.0,362.16,,74.0
2020-08-29 23:52:18,7.347,78.0,127.0,22.0,370.96,,83.0
2020-08-29 23:52:19,7.21,78.0,127.0,22.0,378.66,,123.0
2020-08-29 23:52:20,6.972,77.0,127.0,22.0,385.6,,87.0
2020-08-29 23:52:21,6.912,76.0,127.0,22.0,392.57,,122.0
2020-08-29 23:52:22,6.822,71.0,127.0,22.0,400.15,,49.0
2020-08-29 23:52:23,6.415,37.0,127.0,22.0,407.53,,26.0
2020-08-29 23:52:24,6.224,3.0,126.0,22.0,413.08,,0.0
2020-08-29 23:52:25,6.461,56.0,126.0,22.0,418.01,,98.0
2020-08-29 23:52:26,6.565,66.0,126.0,22.0,423.13,,134.0
2020-08-29 23:52:27,6.835,70.0,125.0,22.0,428.57,,170.0
2020-08-29 23:52:28,6.887,72.0,125.0,22.0,434.19,,134.0
2020-08-29 23:52:29,6.588,71.0,125.0,22.0,439.84,,123.0
2020-08-29 23:52:30,6.593,72.0,126.0,22.0,445.34,,155.0
2020-08-29 23:52:31,6.835,74.0,126.0,22.0,451.24,,137.0
2020-08-29 23:52:32,6.832,74.0,127.0,22.0,457.51,,128.0
2020-08-29 23:52:33,6.793,74.0,128.0,22.0,463.35,,115.0
2020-08-29 23:52:34,7.029,75.0,128.0,22.0,469.52,,111.0
