timestamp,speed,cadence,heart_rate,temperature,distance,altitude,power
2020-06-20 23:20:24,,,,,,,
2020-06-20 23:20:25,4.424,,108.0,,0.0,,
2020-06-20 23:20:26,4.576,0.0,108.0,,5.26,,0.0
2020-06-20 23:20:27,4.754,0.0,108.0,,10.07,,0.0
2020-06-20 23:20:28,4.744,0.0,108.0,,14.82,,0.0
2020-06-20 23:20:29,4.827,45.0,109.0,,19.63,,134.0
2020-06-20 23:20:30,4.951,52.0,110.0,,24.62,,142.0
2020-06-20 23:20:31,4.948,42.0,111.0,,29.61,,111.0
2020-06-20 23:20:32,4.976,22.0,112.0,,34.58,,57.0
2020-06-20 23:20:33,4.79,1.0,111.0,,39.29,,0.0
2020-06-20 23:20:34,4.84,54.0,111.0,,44.14,,154.0
2020-06-20 23:20:35,4.957,45.0,112.0,,49.1,,68.0
2020-06-20 23:20:36,5.091,46.0,113.0,,54.24,,80.0
2020-06-20 23:20:37,5.129,55.0,114.0,,59.29,,94.0
2020-06-20 23:20:38,5.143,64.0,114.0,,64.57,,99.0
2020-06-20 23:20:39,5.103,67.0,115.0,,69.74,,99.0
2020-06-20 23:20:40,5.187,67.0,115.0,,75.32,,113.0
2020-06-20 23:20:41,5.266,42.0,114.0,,81.04,,71.0
2020-06-20 23:20:42,4.948,15.0,113.0,,86.32,,26.0
2020-06-20 23:20:43,5.078,0.0,112.0,,91.47,,0.0
2020-06-20 23:20:44,4.959,0.0,111.0,,96.55,,0.0
2020-06-20 23:20:45,4.766,0.0,110.0,,101.34,,0.0
2020-06-20 23:20:46,4.534,0.0,110.0,,106.18,,0.0
2020-06-20 23:20:47,4.238,0.0,110.0,,110.58,,0.0
2020-06-20 23:20:48,4.523,0.0,109.0,,115.23,,0.0
2020-06-20 23:20:49,4.233,52.0,109.0,,120.01,,44.0
2020-06-20 23:20:50,4.077,40.0,109.0,,124.39,,38.0
2020-06-20 23:20:51,3.743,24.0,109.0,,128.71,,23.0
2020-06-20 23:20:52,3.289,8.0,108.0,,132.15,,8.0
2020-06-20 23:20:53,3.132,0.0,108.0,,135.24,,0.0
2020-06-20 23:20:54,2.935,0.0,108.0,,138.4,791.4000000000001,0.0
2020-06-20 23:20:55,2.47,0.0,107.0,,141.35,791.4000000000001,0.0
2020-06-20 23:20:56,2.23,0.0,106.0,,143.82,791.4000000000001,0.0
2020-06-20 23:20:57,2.305,0.0,104.0,,146.04,791.4000000000001,0.0
2020-06-20 23:20:58,2.205,0.0,104.0,,148.21,791.4000000000001,0.0
2020-06-20 23:20:59,2.015,0.0,103.0,,150.16,791.4000000000001,0.0
2020-06-20 23:21:00,2.195,0.0,102.0,,152.41,791.2,0.0
2020-06-20 23:21:01,2.214,0.0,102.0,,154.64,791.2,0.0
2020-06-20 23:21:02,2.085,0.0,101.0,,156.68,791.2,0.0
2020-06-20 23:21:03,1.768,0.0,101.0,,158.34,791.2,0.0
2020-06-20 23:21:04,1.091,0.0,101.0,,159.24,791.2,0.0
2020-06-20 23:22:18,3.476,0.0,95.0,22.0,159.43,791.0,0.0
2020-06-20 23:22:19,2.017,0.0,96.0,22.0,160.84,791.0,0.0
